,Item_Code,Item_Type,Item_Fat_Content,Item_Type_Cluster,Is_Misc_Item,Item_MRP,Mean_LogSale_per_Item_Identifier,Mean_LogSale_per_Outlet_Identifier,Mean_LogSale_per_Item_Profile,Sales_to_MRP,Item_Profile,Outlet_Type,Outlet_Age,Item_Profile_Freq_Bin,Median_Log_Sales_ItemCluster_OutletType,Median_Log_Sales_per_Outlet,Median_Log_Sales_per_Item_Cluster,Median_Log_Sales_per_ItemProfile_OutletType,MRP_per_Year,Median_Log_Sales_Per_City_Tier,Median_MRP_ItemType_Per_Tier,MRP_Deviation_From_Tier_Median,Abs_MRP_Deviation,Median_Log_Sales_per_Item_OutletType,Median_Sales_per_Item_OutletType
8144,1,5,0,4,0,262.0594,7.831803717944576,7.504907891182779,7.236175194377211,5.990841770987799,8,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.525417416584517,14.558855555555557,7.60342826700307,141.5838,120.4756,120.4756,7.525417416584517,1853.5872
8433,1,10,1,3,0,149.5366,7.36654637906596,7.549659490047381,7.262047573887133,12.12839666008188,10,1,21,0,7.609222379182855,7.654563787922667,7.494797222203446,7.60872716652003,7.120790476190476,7.60342826700307,150.7366,-1.200000000000017,1.200000000000017,7.60872716652003,2014.7108
1558,1,6,0,3,0,160.3578,7.817584702007409,7.362077913097834,7.370515187365858,11.006859660085135,9,2,16,0,7.40054152720949,7.41226797690749,7.494797222203446,7.374582117567543,10.0223625,7.502907590270665,132.8626,27.49520000000001,27.49520000000001,7.374582117567543,1593.9252
4226,1,6,0,3,0,93.6094,7.44472263158959,7.454404589071041,7.327570953546424,5.085461502797795,9,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.626406450193304,2.4634052631578944,7.502907590270665,132.8626,-39.25319999999999,39.25319999999999,7.626406450193304,2050.664
1119,2,9,0,2,0,191.9504,8.333310538768163,5.546156483390481,7.3503441987098865,3.9958322566663074,15,0,27,0,5.662296710546384,5.526809787121378,7.550937125130511,5.694677819451893,7.109274074074074,7.502907590270665,153.7498,38.20060000000001,38.20060000000001,5.694677819451893,296.281
38,1,13,1,4,0,36.9874,5.478116839145037,8.040429555045952,7.36003598848004,10.494422424933893,12,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.167469346797978,0.924685,7.502907590270665,147.5102,-110.5228,110.5228,8.167469346797978,3523.4136
8147,2,9,0,2,0,170.2474,8.175514339314885,7.341617482908678,7.345772993646435,24.735678782759692,15,2,16,0,7.396874044354185,7.41226797690749,7.550937125130511,7.46778378173908,10.6404625,7.502907590270665,153.7498,16.497600000000006,16.497600000000006,7.46778378173908,1749.7224
3782,1,5,1,4,0,175.4712,7.189401737480634,7.531111528493944,7.285824669244764,17.029064598635003,8,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.525417416584517,6.748892307692308,7.305455015205315,122.4598,53.01140000000001,53.01140000000001,7.525417416584517,1853.5872
2484,0,7,0,0,0,39.0164,5.438885248872102,8.014763560293618,7.340524107753127,26.72319332383306,1,3,40,0,7.950921298879122,8.121466470910779,7.383310345446207,8.069918100888467,0.97541,7.502907590270665,154.4498,-115.4334,115.4334,8.069918100888467,3195.84
82,1,13,0,4,0,187.9556,7.962734205758656,7.341617482908678,7.374825138247131,24.973397972712696,12,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.534967635573844,11.747225,7.502907590270665,147.5102,40.44540000000001,40.44540000000001,7.534967635573844,1871.5638
5655,1,13,0,4,0,155.2998,7.328674687895468,7.452492847391517,7.353094745785227,7.922730100103156,12,1,23,0,7.583980893998901,7.515314505368987,7.49294468503679,7.644097476216769,6.752165217391305,7.60342826700307,143.8102,11.489599999999996,11.489599999999996,7.644097476216769,2087.283
3637,1,0,0,4,0,50.2034,5.128513454028807,7.448250849711377,7.181712986424338,23.235111566148912,3,1,23,0,7.583980893998901,7.515314505368987,7.49294468503679,7.47630269409516,2.1827565217391305,7.60342826700307,111.4544,-61.251000000000005,61.251000000000005,7.47630269409516,1764.7029
2596,1,1,0,4,0,162.8552,7.655825020168492,7.539597872515122,7.36384134681146,21.945964267643905,4,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.591680300741563,6.263661538461538,7.305455015205315,145.7444,17.110799999999983,17.110799999999983,7.591680300741563,1980.755
1579,1,4,1,3,0,109.157,7.403453614870073,8.039122097700634,7.344685351703342,17.109017287026948,7,3,40,0,8.191943178961345,8.121466470910779,7.494797222203446,8.154039832320759,2.728925,7.502907590270665,151.934,-42.777,42.777,8.142216938353288,3435.528
1627,1,5,0,4,0,222.8456,7.869577916567539,8.024200479454251,7.249239307292764,31.74152507386279,8,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.025632010935702,5.57114,7.502907590270665,129.431,93.41459999999998,93.41459999999998,8.025632010935702,3057.3536
6739,1,3,1,4,0,123.1046,8.082748069935931,7.513776265299001,7.37314141891374,7.079607098353757,6,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.617270716092915,4.396592857142857,7.305455015205315,141.3838,-18.279200000000003,18.279200000000003,7.617270716092915,2032.0216
6149,1,5,0,4,0,211.8928,8.127290815366962,7.497239398596627,7.249239307292764,27.801786563771856,8,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.525417416584517,7.5676,7.305455015205315,122.4598,89.43299999999999,89.43299999999999,7.525417416584517,1853.5872
8349,1,10,0,3,0,139.518,6.798311404537759,8.010825440111935,7.303711000270165,21.045155463811117,10,3,40,0,8.191943178961345,8.121466470910779,7.494797222203446,8.101989462562209,3.48795,7.502907590270665,143.7812,-4.263200000000012,4.263200000000012,8.101989462562209,3300.0377
1281,1,6,0,3,0,123.1414,7.654984534430457,7.505268090848811,7.370515187365858,34.63050606863332,9,1,28,0,7.609222379182855,7.573942169284693,7.494797222203446,7.626406450193304,4.397907142857143,7.305455015205315,148.2418,-25.100400000000008,25.100400000000008,7.626406450193304,2050.664
7180,1,10,1,3,0,133.7942,7.368728282207,7.464363843279843,7.283695193338166,17.825104526205173,10,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.60872716652003,3.5209,7.502907590270665,143.7812,-9.987000000000023,9.987000000000023,7.60872716652003,2014.7108
2914,1,4,1,3,0,239.6222,8.359057513651113,7.549659490047381,7.356158082442826,9.974960583785643,7,1,21,0,7.609222379182855,7.654563787922667,7.494797222203446,7.6200566468552,11.410580952380952,7.60342826700307,150.03789999999998,89.58430000000001,89.58430000000001,7.571016267748703,1940.1412
3718,1,13,0,4,0,189.7504,7.270720835118259,7.4773228928017215,7.374825138247131,13.137022109044302,12,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.644097476216769,4.993431578947368,7.502907590270665,147.5102,42.240200000000016,42.240200000000016,7.644097476216769,2087.283
999,2,9,0,2,0,152.3366,7.023779804969467,8.024200479454251,7.345772993646435,13.889717901016564,15,3,40,0,8.121466470910779,8.121466470910779,7.550937125130511,8.137556285019322,3.808415,7.502907590270665,153.7498,-1.4131999999999891,1.4131999999999891,8.137556285019322,3419.5488
5367,0,7,0,0,0,174.208,7.852549484400115,7.316777715354307,7.261518633865937,14.90528563556209,1,2,16,0,7.433328616560531,7.41226797690749,7.383310345446207,7.681210126057218,10.888,7.502907590270665,154.4498,19.758199999999988,19.758199999999988,7.681210126057218,2167.5119
7818,1,4,0,3,0,249.575,8.659466553126228,5.546156483390481,7.368330699816161,2.0008013623159364,7,0,27,0,5.542578758317674,5.526809787121378,7.494797222203446,5.669733325881707,9.24351851851852,7.502907590270665,151.934,97.641,97.641,5.57968385523218,263.9897
2576,1,1,0,4,0,176.437,7.870121372510991,5.566348390394138,7.327492079082813,3.0000000000000013,4,0,27,0,5.558089741325828,5.526809787121378,7.49294468503679,5.800821462241116,6.534703703703705,7.502907590270665,129.031,47.406000000000006,47.406000000000006,5.800821462241116,329.571
1608,1,13,1,4,0,229.4352,8.60862887661549,7.505268090848811,7.373886730860339,20.963388355404923,12,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.644097476216769,8.194114285714287,7.305455015205315,147.5247,81.91050000000001,81.91050000000001,7.644097476216769,2087.283
5959,1,13,0,4,0,119.3756,7.567914819236053,7.454404589071041,7.36003598848004,27.40711837259875,12,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.644097476216769,3.141463157894737,7.502907590270665,147.5102,-28.134599999999992,28.134599999999992,7.644097476216769,2087.283
3465,0,14,0,0,0,187.753,7.078584265317254,7.525084721442317,7.217909457286328,8.0852183453793,2,1,26,0,7.468544092939159,7.584319360533787,7.383310345446207,7.444698686167708,7.22126923076923,7.305455015205315,144.3128,43.440199999999976,43.440199999999976,7.444698686167708,1709.7744
8010,2,11,0,1,1,239.2538,8.381910025895802,7.503790504059262,7.163341858604361,15.068964421881708,16,1,18,0,7.65991307366622,7.603926109403291,7.447033773284233,7.65991307366622,13.291877777777778,7.60342826700307,141.7312,97.5226,97.5226,7.65991307366622,2120.573
6300,1,6,0,3,0,119.8466,7.881050662480908,7.362077913097834,7.370515187365858,18.682928009638992,9,2,16,0,7.40054152720949,7.41226797690749,7.494797222203446,7.374582117567543,7.4904125,7.502907590270665,132.8626,-13.015999999999991,13.015999999999991,7.374582117567543,1593.9252
8184,1,4,1,3,0,248.1092,8.364639813158831,7.577155594126957,7.344685351703342,19.068921265313836,7,1,21,0,7.609222379182855,7.654563787922667,7.494797222203446,7.6200566468552,11.814723809523809,7.60342826700307,150.03789999999998,98.0713,98.0713,7.571016267748703,1940.1412
2104,1,0,0,4,0,106.0596,6.298540406714443,7.589657249124998,7.172191719974118,9.152744306031703,3,1,21,0,7.583980893998901,7.654563787922667,7.49294468503679,7.47630269409516,5.050457142857143,7.60342826700307,111.4544,-5.394800000000004,5.394800000000004,7.47630269409516,1764.7029
7181,1,3,0,4,0,106.628,7.427381629178513,7.362077913097834,7.360147735140188,5.994372960198071,6,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.332594075194753,6.66425,7.502907590270665,123.0059,-16.377899999999997,16.377899999999997,7.332594075194753,1528.3438999999998
3673,1,2,1,4,0,174.0712,8.18853173621243,7.464363843279843,7.133681576947114,14.13672566168327,5,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.538288162813226,4.580821052631579,7.502907590270665,157.663,16.408199999999994,16.408199999999994,7.538288162813226,1877.8889
8449,1,3,0,4,0,191.9188,7.610154471677644,5.581046359243091,7.37314141891374,2.976552583696856,6,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.658185905529179,4.79797,7.305455015205315,141.3838,50.535,50.535,5.658185905529179,285.6282
5918,1,6,1,3,0,222.5088,7.514590509596839,7.4773228928017215,7.350174364288564,24.12943308309603,9,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.626406450193304,5.855494736842106,7.502907590270665,132.8626,89.64620000000002,89.64620000000002,7.626406450193304,2050.664
6020,0,14,0,0,0,82.4276,7.21539706339794,7.362077913097834,7.224803267013506,14.781626542565842,2,2,16,0,7.433328616560531,7.41226797690749,7.383310345446207,7.302543484890929,5.151725,7.502907590270665,144.6773,-62.2497,62.2497,7.302543484890929,1488.063
5827,2,8,0,2,0,100.4042,7.719057419492962,5.51985270367713,7.2548398234259555,5.92828985241653,14,0,27,0,5.662296710546384,5.526809787121378,7.550937125130511,5.583452698808242,3.718674074074074,7.502907590270665,125.9533,-25.5491,25.5491,5.583452698808242,264.9884
5442,1,0,1,4,0,43.7454,6.214171232653064,7.549659490047381,7.181712986424338,12.465086614821216,3,1,21,0,7.583980893998901,7.654563787922667,7.49294468503679,7.47630269409516,2.0831142857142857,7.60342826700307,111.4544,-67.709,67.709,7.47630269409516,1764.7029
1178,1,5,0,4,0,62.8536,6.962944396405697,7.497239398596627,7.249239307292764,12.669072256799923,8,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.525417416584517,2.2447714285714286,7.305455015205315,122.4598,-59.6062,59.6062,7.525417416584517,1853.5872
4127,1,3,1,4,0,99.47,7.806689555850123,7.334569399502874,7.37314141891374,3.012063938876044,6,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.332594075194753,6.216875,7.502907590270665,123.0059,-23.5359,23.5359,7.332594075194753,1528.3438999999998
8258,2,8,0,2,0,110.3228,6.80428464711875,7.341617482908678,7.2548398234259555,5.009064309462777,14,2,16,0,7.396874044354185,7.41226797690749,7.550937125130511,7.373620826123089,6.895175,7.502907590270665,125.9533,-15.630499999999998,15.630499999999998,7.373620826123089,1592.5936000000002
4125,1,15,0,4,0,89.7172,7.632988521298113,7.505268090848811,7.441759935706523,12.927550124167936,13,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.711279793680513,3.2041857142857144,7.305455015205315,172.95929999999998,-83.24209999999998,83.24209999999998,7.711279793680513,2232.4274
692,1,13,1,4,0,159.4578,7.367666350165723,8.039122097700634,7.353094745785227,31.19440880283058,12,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.167469346797978,3.986445,7.502907590270665,147.5102,11.947599999999994,11.947599999999994,8.167469346797978,3523.4136
5455,2,9,0,2,0,246.4802,8.02211922513937,5.537878967531135,7.342334633911306,3.987017212741633,15,0,27,0,5.662296710546384,5.526809787121378,7.550937125130511,5.694677819451893,9.128896296296295,7.502907590270665,153.7498,92.7304,92.7304,5.694677819451893,296.281
2268,1,6,0,3,0,38.7506,6.152828445883135,7.4805229744783714,7.353084142897137,5.876130950230447,9,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.626406450193304,1.0197526315789474,7.502907590270665,132.8626,-94.112,94.112,7.626406450193304,2050.664
6478,1,3,1,4,0,40.5454,5.833123103729194,7.513776265299001,7.37314141891374,30.001346638582923,6,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.617270716092915,1.44805,7.305455015205315,141.3838,-100.8384,100.8384,7.617270716092915,2032.0216
2190,1,3,0,4,0,51.3324,6.45524231126769,7.305528207619562,7.374195058197344,18.21039343572481,6,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.332594075194753,3.208275,7.502907590270665,123.0059,-71.67349999999999,71.67349999999999,7.332594075194753,1528.3438999999998
2119,1,6,1,3,0,102.2332,7.417637492393531,5.546156483390481,7.353084142897137,1.0029344674724066,9,0,27,0,5.542578758317674,5.526809787121378,7.494797222203446,5.518827497791328,3.786414814814815,7.502907590270665,132.8626,-30.62939999999999,30.62939999999999,5.518827497791328,248.3434
6466,1,5,0,4,0,99.9384,7.136933089343788,7.4805229744783714,7.285824669244764,6.9019395947903925,8,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.525417416584517,2.629957894736842,7.502907590270665,129.431,-29.49260000000001,29.49260000000001,7.525417416584517,1853.5872
1893,1,13,0,4,0,220.4798,8.461177728139258,7.334569399502874,7.375470956453296,2.998639331131467,12,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.534967635573844,13.7799875,7.502907590270665,147.5102,72.96960000000001,72.96960000000001,7.534967635573844,1871.5638
4809,1,5,0,4,0,214.5534,7.6239277777238685,7.454404589071041,7.241839213755741,16.03728675471934,8,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.525417416584517,5.646142105263158,7.502907590270665,129.431,85.1224,85.1224,7.525417416584517,1853.5872
3621,1,6,0,3,0,45.806,6.72339312071728,7.505268090848811,7.370515187365858,25.436624023053746,9,1,28,0,7.609222379182855,7.573942169284693,7.494797222203446,7.626406450193304,1.6359285714285714,7.305455015205315,148.2418,-102.4358,102.4358,7.626406450193304,2050.664
5183,1,13,1,4,0,188.9872,7.795789721662501,7.316777715354307,7.353094745785227,13.006878772742276,12,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.534967635573844,11.8117,7.502907590270665,147.5102,41.477,41.477,7.534967635573844,1871.5638
8483,0,7,0,0,0,117.0834,6.495817294440242,7.448250849711377,7.234096076606178,13.772811517260346,1,1,23,0,7.468544092939159,7.515314505368987,7.383310345446207,7.512409112249449,5.0905826086956525,7.60342826700307,145.8918,-28.808399999999992,28.808399999999992,7.512409112249449,1829.6184
6346,1,3,1,4,0,42.0454,5.472205235295254,7.503081472894519,7.360147735140188,14.96432427804231,6,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.617270716092915,1.1064578947368422,7.502907590270665,123.0059,-80.9605,80.9605,7.617270716092915,2032.0216
6209,1,13,1,4,0,160.2578,7.367666350165723,7.464363843279843,7.353094745785227,28.03494369696825,12,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.644097476216769,4.2173105263157895,7.502907590270665,147.5102,12.747600000000006,12.747600000000006,7.644097476216769,2087.283
6733,1,10,1,3,0,81.7276,6.6492286732467205,7.525084721442317,7.262047573887133,24.847052892780408,10,1,26,0,7.609222379182855,7.584319360533787,7.494797222203446,7.60872716652003,3.1433692307692307,7.305455015205315,140.318,-58.59040000000002,58.59040000000002,7.60872716652003,2014.7108
4120,1,13,1,4,0,51.3666,6.368548711127957,7.448250849711377,7.36003598848004,20.95911740313744,12,1,23,0,7.583980893998901,7.515314505368987,7.49294468503679,7.644097476216769,2.2333304347826086,7.60342826700307,143.8102,-92.4436,92.4436,7.644097476216769,2087.283
413,1,10,0,3,0,175.4738,8.168323455917381,7.497239398596627,7.284249183209096,2.970935832015948,10,1,28,0,7.609222379182855,7.573942169284693,7.494797222203446,7.60872716652003,6.266921428571429,7.305455015205315,140.318,35.1558,35.1558,7.60872716652003,2014.7108
8021,2,8,0,2,0,182.195,7.666305278485197,7.316777715354307,7.216794472489468,13.064216910453087,14,2,16,0,7.396874044354185,7.41226797690749,7.550937125130511,7.373620826123089,11.3871875,7.502907590270665,125.9533,56.2417,56.2417,7.373620826123089,1592.5936000000002
8008,1,6,0,3,0,212.4586,7.978835299827785,7.503790504059262,7.330424462937938,12.91433625186272,9,1,18,0,7.609222379182855,7.603926109403291,7.494797222203446,7.626406450193304,11.803255555555555,7.60342826700307,147.6418,64.8168,64.8168,7.626406450193304,2050.664
167,1,3,1,4,0,125.0046,6.974176786021346,7.362077913097834,7.360147735140188,13.94400206072416,6,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.332594075194753,7.8127875,7.502907590270665,123.0059,1.9986999999999997,1.9986999999999997,7.332594075194753,1528.3438999999998
3578,1,3,1,4,0,142.0838,6.945107374526401,7.451082142602913,7.37314141891374,17.797302718536532,6,1,23,0,7.583980893998901,7.515314505368987,7.49294468503679,7.617270716092915,6.17755652173913,7.60342826700307,143.1654,-1.0816000000000088,1.0816000000000088,7.617270716092915,2032.0216
